date,title,trail_text,source,section,url,query,sentiment_text,news_finbert_positive_prob,news_finbert_negative_prob,news_finbert_neutral_prob,news_finbert_score,news_sentiment_label
2024-08-07,Commonwealth Bank still predicts interest rate cut in 2024 as RBA defends keeping cash rate on hold,Reserve Bank’s chief economist says it is ‘difficult’ to hear the stories of those who ‘are struggling’,The Guardian,Australia news,https://www.theguardian.com/australia-news/article/2024/aug/07/commonwealth-bank-still-predicts-interest-rate-cut-in-2024-as-rba-defends-keeping-cash-rate-on-hold,"""Commonwealth Bank""",Commonwealth Bank still predicts interest rate cut in 2024 as RBA defends keeping cash rate on hold Reserve Bank’s chief economist says it is ‘difficult’ to hear the stories of those who ‘are struggling’,0.029765116,0.8822386,0.08799624,-0.8524735,negative
2024-08-08,Australian employers want staff in the office - but for many workers home is where the heart is,Ambiguous government directive sends officials into tailspin and highlights employer-worker divide,The Guardian,Australia news,https://www.theguardian.com/australia-news/article/2024/aug/09/australian-employers-want-staff-in-the-office-but-for-many-workers-home-is-where-the-heart-is,"""Commonwealth Bank""",Australian employers want staff in the office - but for many workers home is where the heart is Ambiguous government directive sends officials into tailspin and highlights employer-worker divide,0.009990306,0.95944315,0.030566543,-0.9494528,negative
2024-08-14,Commonwealth Bank records $9.8bn cash profit amid rising mortgage stress,CBA’s result beat analyst expectations as CEO says economy remains resilient despite cost-of-living pressures,The Guardian,News,https://www.theguardian.com/news/article/2024/aug/14/cba-records-9-8bn-cash-profit-mortgage-stress-commonwealth-bank-australia,"""Commonwealth Bank""",Commonwealth Bank records $9.8bn cash profit amid rising mortgage stress CBA’s result beat analyst expectations as CEO says economy remains resilient despite cost-of-living pressures,0.944161,0.031804975,0.024034068,0.912356,positive
2024-08-14,Afternoon Update: Dutton’s ‘completely hypocritical’ Gaza rhetoric; Seven’s profits plunge; and a glorious art adventure,The opposition leader’s escalation in rhetoric on Palestinians fleeing from Gaza has been rejected by Labor,The Guardian,Australia news,https://www.theguardian.com/australia-news/article/2024/aug/14/afternoon-update-wednesday-ntwnfb,"""Commonwealth Bank""",Afternoon Update: Dutton’s ‘completely hypocritical’ Gaza rhetoric; Seven’s profits plunge; and a glorious art adventure The opposition leader’s escalation in rhetoric on Palestinians fleeing from Gaza has been rejected by Labor,0.085421905,0.73165685,0.18292132,-0.6462349,negative
2024-08-14,Commonwealth Bank to stop financing fossil fuel companies that don’t comply with Paris climate goals,"Shareholders and customers of ANZ, Westpac and NAB are bound to demand their banks do the same, expert says",The Guardian,News,https://www.theguardian.com/news/article/2024/aug/14/commonwealth-bank-paris-climate-agreement-fossil-fuel-companies,"""Commonwealth Bank""","Commonwealth Bank to stop financing fossil fuel companies that don’t comply with Paris climate goals Shareholders and customers of ANZ, Westpac and NAB are bound to demand their banks do the same, expert says",0.026462233,0.62329453,0.35024327,-0.5968323,negative
2024-08-14,Burke fends off Coalition attacks over Palestinian visas in question time – as it happened,This blog is now closed,The Guardian,Australia news,https://www.theguardian.com/australia-news/live/2024/aug/14/australia-politics-live-olympics-naplan-results-future-made-in-australia-bill-anthony-albanese-puter-dutton-question-time-linda-reynolds-brittany-higgins-defamation-trial,"""Commonwealth Bank""",Burke fends off Coalition attacks over Palestinian visas in question time – as it happened This blog is now closed,0.05605141,0.15275595,0.7911927,-0.096704535,neutral
2024-08-14,"Australians’ mortgage payments hit high not seen since before GFC, data shows","The average mortgage holder is parting with more than a fifth of their pre-tax income, double what they were spending in the 90s",The Guardian,Australia news,https://www.theguardian.com/australia-news/article/2024/aug/15/australia-mortage-cost-data-income-percentage-bank-loans,"""Commonwealth Bank""","Australians’ mortgage payments hit high not seen since before GFC, data shows The average mortgage holder is parting with more than a fifth of their pre-tax income, double what they were spending in the 90s",0.72665364,0.19466767,0.078678705,0.531986,positive
2024-08-14,"Morning Mail: WHO declares mpox emergency, mortgage payments soar, ‘jaw-dropping’ Stonehenge discovery",World Health Organization warns outbreak in Africa resembles early days of HIV; percentage of income spend on mortgages has rocketed; giant Stonehenge stone came from Scotland,The Guardian,Australia news,https://www.theguardian.com/australia-news/article/2024/aug/15/morning-mail-thursday-who-declares-mpox-emergency-mortgage-payments-soar-jaw-dropping-stonehenge-discovery-ntwnfb,"""Commonwealth Bank""","Morning Mail: WHO declares mpox emergency, mortgage payments soar, ‘jaw-dropping’ Stonehenge discovery World Health Organization warns outbreak in Africa resembles early days of HIV; percentage of income spend on mortgages has rocketed; giant Stonehenge stone came from Scotland",0.13536076,0.5027064,0.36193275,-0.36734563,negative
2024-08-16,Sydney teacher charged with further alleged sexual offences – as it happened,This blog is now closed,The Guardian,Australia news,https://www.theguardian.com/australia-news/live/2024/aug/16/nsw-liberal-party-richard-shields-albanese-luxon-talks-ai-inquiry-brittany-higgins-linda-reynolds-defamation-trial-ntwnfb,"""Commonwealth Bank""",Sydney teacher charged with further alleged sexual offences – as it happened This blog is now closed,0.022754628,0.58325326,0.3939921,-0.56049865,negative
2024-08-21,Banks including CBA criticised for cutting term deposit rates but not mortgage rates,‘Sneaky’ move comes as ACCC calls out complex rate-setting policies and notes lack of aggressive price competition in the sector,The Guardian,Australia news,https://www.theguardian.com/australia-news/article/2024/aug/21/accc-banks-interest-rates-term-deposits-mortgages,"""Commonwealth Bank""",Banks including CBA criticised for cutting term deposit rates but not mortgage rates ‘Sneaky’ move comes as ACCC calls out complex rate-setting policies and notes lack of aggressive price competition in the sector,0.028509408,0.928228,0.04326259,-0.89971864,negative
2024-08-21,"The horror, the horror: banks are having to compete for our business by offering better rates",Don’t buy the banks’ sob story. They are annoyed Australians are becoming more savvy at shopping around for better deals for their home loans,The Guardian,Business,https://www.theguardian.com/business/grogonomics/article/2024/aug/22/banking-royal-commission-australia-interest-rates,"""Commonwealth Bank""","The horror, the horror: banks are having to compete for our business by offering better rates Don’t buy the banks’ sob story. They are annoyed Australians are becoming more savvy at shopping around for better deals for their home loans",0.020053536,0.8838966,0.09604987,-0.8638431,negative
2024-08-24,"From cars to coffee machines, here’s how Australian spending habits are weathering the high cost of living",Retailers like Temple &amp; Webster have slashed their pricing and tweaked their product range to lure gen Z and millennials – and it’s working,The Guardian,Australia news,https://www.theguardian.com/australia-news/article/2024/aug/24/from-cars-to-coffee-machines-heres-how-australian-spending-habits-are-weathering-the-high-cost-of-living,"""Commonwealth Bank""","From cars to coffee machines, here’s how Australian spending habits are weathering the high cost of living Retailers like Temple &amp; Webster have slashed their pricing and tweaked their product range to lure gen Z and millennials – and it’s working",0.057080436,0.7413555,0.20156404,-0.68427503,negative
2024-08-27,A violinist walks into a bank: 50 bold and extravagant years of the Australian Chamber Orchestra,"In the decades since Richard Tognetti became ACO artistic director at just 25, he has amassed some of the world’s most valuable instruments and talented musicians. ‘I’d be nuts to leave now,’ he says",The Guardian,Music,https://www.theguardian.com/music/article/2024/aug/28/50-years-of-the-australian-chamber-orchestra-bold-music-exquisite-instruments-and-a-national-living-treasure,"""Commonwealth Bank""","A violinist walks into a bank: 50 bold and extravagant years of the Australian Chamber Orchestra In the decades since Richard Tognetti became ACO artistic director at just 25, he has amassed some of the world’s most valuable instruments and talented musicians. ‘I’d be nuts to leave now,’ he says",0.07868443,0.027645031,0.8936706,0.051039398,neutral
2024-08-27,"Morning Mail: MPs demand LGBTQ+ census answers, more rights for gig workers, ‘born alive’ misinformation debunked",Ministers face calls to explain why they dumped questions on sexuality and gender diversity; super and workplace insurance within reach for riders,The Guardian,Australia news,https://www.theguardian.com/australia-news/article/2024/aug/28/morning-mail-mps-demand-lgbtq-census-answers-more-rights-for-gig-workers-born-alive-misinformation-debunked-ntwnfb,"""Commonwealth Bank""","Morning Mail: MPs demand LGBTQ+ census answers, more rights for gig workers, ‘born alive’ misinformation debunked Ministers face calls to explain why they dumped questions on sexuality and gender diversity; super and workplace insurance within reach for riders",0.073524214,0.31847316,0.6080026,-0.24494895,neutral
2024-08-29,PM wraps up Pacific Islands Forum talks – as it happened,This blog is now closed,The Guardian,Australia news,https://www.theguardian.com/australia-news/live/2024/aug/29/australia-news-live-pacific-policing-earthquake-tourism-metro-gas-power-energy-renting-housing-cost-of-living,"""Commonwealth Bank""",PM wraps up Pacific Islands Forum talks – as it happened This blog is now closed,0.02286731,0.060155965,0.9169767,-0.037288655,neutral
2024-08-29,Commonwealth Bank CEO labels Greens’ tax policy ‘insidious populism’ after firm’s $9.8bn profit,Matt Comyn uses appearance at parliamentary inquiry to say criticism of profitable businesses as ‘fact-free rhetoric’,The Guardian,News,https://www.theguardian.com/news/article/2024/aug/29/commonwealth-bank-ceo-labels-greens-tax-policy-insidious-populism-after-firms-98bn-profit,"""Commonwealth Bank""",Commonwealth Bank CEO labels Greens’ tax policy ‘insidious populism’ after firm’s $9.8bn profit Matt Comyn uses appearance at parliamentary inquiry to say criticism of profitable businesses as ‘fact-free rhetoric’,0.052192025,0.8412926,0.10651537,-0.7891006,negative
